"Date","Site.Name","COUNTY","AQS_PARAMETER_DESC","AQI","Latitude","Longitude","Month","Year"
2019-02-19,"Garinger High School","Mecklenburg","Ozone",24,35.2401000008895,-80.785683,2,2019
2019-02-19,"Garinger High School","Mecklenburg","PM2.5",25,35.2401000008895,-80.785683,2,2019
2019-02-19,"Hattie Avenue","Forsyth","PM2.5",27,36.110693332,-80.2264378,2,2019
2019-02-19,"Leggett","Edgecombe","Ozone",33,35.988278,-77.5843,2,2019
2019-02-19,"Leggett","Edgecombe","PM2.5",12,35.988278,-77.5843,2,2019
2019-02-19,"Linville Falls","Avery","Ozone",28,35.972347,-81.933072,2,2019
2019-02-19,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,2,2019
2019-02-19,"Millbrook School","Wake","Ozone",33,35.856111,-78.574167,2,2019
2019-02-19,"Millbrook School","Wake","PM2.5",35,35.856111,-78.574167,2,2019
2019-02-19,"Pitt Agri. Center","Pitt","PM2.5",20,35.6412760008938,-77.360126,2,2019
2019-02-19,"West Johnston Co.","Johnston","PM2.5",25,35.59095,-78.4622,2,2019
2019-02-20,"Bryson City","Swain","Ozone",37,35.434767,-83.442133,2,2019
2019-02-20,"Bryson City","Swain","PM2.5",13,35.434767,-83.442133,2,2019
2019-02-20,"Castle Hayne","New Hanover","Ozone",35,34.364167,-77.838611,2,2019
2019-02-20,"Castle Hayne","New Hanover","PM2.5",4,34.364167,-77.838611,2,2019
2019-02-20,"Clemmons Middle","Forsyth","PM2.5",26,36.026,-80.342,2,2019
2019-02-20,"Durham Armory","Durham","Ozone",32,36.0329550008979,-78.904037,2,2019
2019-02-20,"Durham Armory","Durham","PM2.5",20.5,36.0329550008979,-78.904037,2,2019
2019-02-20,"Frying Pan Mountain","Haywood","Ozone",40,35.379167,-82.7925,2,2019
2019-02-20,"Frying Pan Mountain","Haywood","PM2.5",0,35.379167,-82.7925,2,2019
2019-02-20,"Garinger High School","Mecklenburg","Ozone",27,35.2401000008895,-80.785683,2,2019
2019-02-20,"Garinger High School","Mecklenburg","PM2.5",13,35.2401000008895,-80.785683,2,2019
2019-02-20,"Hattie Avenue","Forsyth","PM2.5",12.5,36.110693332,-80.2264378,2,2019
2019-02-20,"Leggett","Edgecombe","Ozone",34,35.988278,-77.5843,2,2019
2019-02-20,"Leggett","Edgecombe","PM2.5",6,35.988278,-77.5843,2,2019
2019-02-20,"Linville Falls","Avery","Ozone",30,35.972347,-81.933072,2,2019
2019-02-20,"Linville Falls","Avery","PM2.5",3,35.972347,-81.933072,2,2019
2019-02-20,"Mendenhall School","Guilford","PM2.5",7,36.1090060008986,-79.802314,2,2019
2019-02-20,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,2,2019
2019-02-20,"Millbrook School","Wake","PM2.5",20.3333333333333,35.856111,-78.574167,2,2019
2019-02-20,"Pitt Agri. Center","Pitt","PM2.5",14,35.6412760008938,-77.360126,2,2019
2019-02-20,"West Johnston Co.","Johnston","PM2.5",12,35.59095,-78.4622,2,2019
2019-02-21,"Bryson City","Swain","Ozone",15,35.434767,-83.442133,2,2019
2019-02-21,"Bryson City","Swain","PM2.5",24,35.434767,-83.442133,2,2019
2019-02-21,"Castle Hayne","New Hanover","Ozone",22,34.364167,-77.838611,2,2019
2019-02-21,"Castle Hayne","New Hanover","PM2.5",22,34.364167,-77.838611,2,2019
2019-02-21,"Clemmons Middle","Forsyth","PM2.5",33,36.026,-80.342,2,2019
2019-02-21,"Durham Armory","Durham","Ozone",18,36.0329550008979,-78.904037,2,2019
2019-02-21,"Durham Armory","Durham","PM2.5",28,36.0329550008979,-78.904037,2,2019
2019-02-21,"Frying Pan Mountain","Haywood","Ozone",30,35.379167,-82.7925,2,2019
2019-02-21,"Garinger High School","Mecklenburg","Ozone",19,35.2401000008895,-80.785683,2,2019
2019-02-21,"Garinger High School","Mecklenburg","PM2.5",23,35.2401000008895,-80.785683,2,2019
2019-02-21,"Hattie Avenue","Forsyth","PM2.5",26,36.110693332,-80.2264378,2,2019
2019-02-21,"Leggett","Edgecombe","Ozone",19,35.988278,-77.5843,2,2019
2019-02-21,"Leggett","Edgecombe","PM2.5",14,35.988278,-77.5843,2,2019
2019-02-21,"Linville Falls","Avery","Ozone",22,35.972347,-81.933072,2,2019
2019-02-21,"Mendenhall School","Guilford","PM2.5",10,36.1090060008986,-79.802314,2,2019
2019-02-21,"Millbrook School","Wake","Ozone",15,35.856111,-78.574167,2,2019
2019-02-21,"Millbrook School","Wake","PM2.5",45.5,35.856111,-78.574167,2,2019
2019-02-21,"Pitt Agri. Center","Pitt","PM2.5",20,35.6412760008938,-77.360126,2,2019
2019-02-21,"West Johnston Co.","Johnston","Ozone",19,35.59095,-78.4622,2,2019
2019-02-21,"West Johnston Co.","Johnston","PM2.5",22,35.59095,-78.4622,2,2019
2019-02-22,"Bryson City","Swain","Ozone",31,35.434767,-83.442133,2,2019
2019-02-22,"Bryson City","Swain","PM2.5",15,35.434767,-83.442133,2,2019
2019-02-22,"Castle Hayne","New Hanover","Ozone",35,34.364167,-77.838611,2,2019
2019-02-22,"Castle Hayne","New Hanover","PM2.5",16,34.364167,-77.838611,2,2019
2019-02-22,"Clemmons Middle","Forsyth","PM2.5",28,36.026,-80.342,2,2019
2019-02-22,"Durham Armory","Durham","Ozone",33,36.0329550008979,-78.904037,2,2019
2019-02-22,"Durham Armory","Durham","PM2.5",39,36.0329550008979,-78.904037,2,2019
2019-02-22,"Frying Pan Mountain","Haywood","Ozone",41,35.379167,-82.7925,2,2019
2019-02-22,"Garinger High School","Mecklenburg","Ozone",31,35.2401000008895,-80.785683,2,2019
2019-02-22,"Garinger High School","Mecklenburg","PM2.5",12,35.2401000008895,-80.785683,2,2019
2019-02-22,"Hattie Avenue","Forsyth","PM2.5",19,36.110693332,-80.2264378,2,2019
2019-02-22,"Leggett","Edgecombe","Ozone",35,35.988278,-77.5843,2,2019
2019-02-22,"Leggett","Edgecombe","PM2.5",7,35.988278,-77.5843,2,2019
2019-02-22,"Linville Falls","Avery","Ozone",37,35.972347,-81.933072,2,2019
2019-02-22,"Mendenhall School","Guilford","PM2.5",12,36.1090060008986,-79.802314,2,2019
2019-02-22,"Millbrook School","Wake","Ozone",35,35.856111,-78.574167,2,2019
2019-02-22,"Millbrook School","Wake","PM2.5",32,35.856111,-78.574167,2,2019
2019-02-22,"Pitt Agri. Center","Pitt","PM2.5",17,35.6412760008938,-77.360126,2,2019
2019-02-22,"West Johnston Co.","Johnston","Ozone",36,35.59095,-78.4622,2,2019
2019-02-22,"West Johnston Co.","Johnston","PM2.5",14,35.59095,-78.4622,2,2019
2019-02-23,"Bryson City","Swain","Ozone",28,35.434767,-83.442133,2,2019
2019-02-23,"Bryson City","Swain","PM2.5",20,35.434767,-83.442133,2,2019
2019-02-23,"Castle Hayne","New Hanover","Ozone",35,34.364167,-77.838611,2,2019
2019-02-23,"Castle Hayne","New Hanover","PM2.5",7,34.364167,-77.838611,2,2019
2019-02-23,"Clemmons Middle","Forsyth","PM2.5",22,36.026,-80.342,2,2019
2019-02-23,"Durham Armory","Durham","Ozone",32,36.0329550008979,-78.904037,2,2019
2019-02-23,"Durham Armory","Durham","PM2.5",19,36.0329550008979,-78.904037,2,2019
2019-02-23,"Frying Pan Mountain","Haywood","Ozone",34,35.379167,-82.7925,2,2019
2019-02-23,"Frying Pan Mountain","Haywood","PM2.5",4,35.379167,-82.7925,2,2019
2019-02-23,"Garinger High School","Mecklenburg","Ozone",30,35.2401000008895,-80.785683,2,2019
2019-02-23,"Garinger High School","Mecklenburg","PM2.5",6.33333333333333,35.2401000008895,-80.785683,2,2019
2019-02-23,"Hattie Avenue","Forsyth","PM2.5",11.5,36.110693332,-80.2264378,2,2019
2019-02-23,"Leggett","Edgecombe","Ozone",35,35.988278,-77.5843,2,2019
2019-02-23,"Leggett","Edgecombe","PM2.5",11,35.988278,-77.5843,2,2019
2019-02-23,"Linville Falls","Avery","Ozone",38,35.972347,-81.933072,2,2019
2019-02-23,"Linville Falls","Avery","PM2.5",1,35.972347,-81.933072,2,2019
2019-02-23,"Mendenhall School","Guilford","PM2.5",8,36.1090060008986,-79.802314,2,2019
2019-02-23,"Millbrook School","Wake","Ozone",31,35.856111,-78.574167,2,2019
2019-02-23,"Millbrook School","Wake","PM2.5",18,35.856111,-78.574167,2,2019
2019-02-23,"Pitt Agri. Center","Pitt","PM2.5",10,35.6412760008938,-77.360126,2,2019
2019-02-23,"West Johnston Co.","Johnston","Ozone",34,35.59095,-78.4622,2,2019
2019-02-23,"West Johnston Co.","Johnston","PM2.5",8,35.59095,-78.4622,2,2019
2019-02-24,"Bryson City","Swain","Ozone",43,35.434767,-83.442133,2,2019
2019-02-24,"Bryson City","Swain","PM2.5",19,35.434767,-83.442133,2,2019
2019-02-24,"Castle Hayne","New Hanover","Ozone",41,34.364167,-77.838611,2,2019
2019-02-24,"Castle Hayne","New Hanover","PM2.5",10,34.364167,-77.838611,2,2019
2019-02-24,"Clemmons Middle","Forsyth","PM2.5",22,36.026,-80.342,2,2019
2019-02-24,"Durham Armory","Durham","Ozone",42,36.0329550008979,-78.904037,2,2019
2019-02-24,"Durham Armory","Durham","PM2.5",27,36.0329550008979,-78.904037,2,2019
2019-02-24,"Garinger High School","Mecklenburg","Ozone",41,35.2401000008895,-80.785683,2,2019
2019-02-24,"Garinger High School","Mecklenburg","PM2.5",9,35.2401000008895,-80.785683,2,2019
2019-02-24,"Hattie Avenue","Forsyth","PM2.5",16,36.110693332,-80.2264378,2,2019
2019-02-24,"Leggett","Edgecombe","Ozone",41,35.988278,-77.5843,2,2019
2019-02-24,"Leggett","Edgecombe","PM2.5",10,35.988278,-77.5843,2,2019
2019-02-24,"Linville Falls","Avery","Ozone",43,35.972347,-81.933072,2,2019
2019-02-24,"Mendenhall School","Guilford","Ozone",44,36.1090060008986,-79.802314,2,2019
2019-02-24,"Mendenhall School","Guilford","PM2.5",5,36.1090060008986,-79.802314,2,2019
2019-02-24,"Millbrook School","Wake","Ozone",42,35.856111,-78.574167,2,2019
2019-02-24,"Millbrook School","Wake","PM2.5",25,35.856111,-78.574167,2,2019
2019-02-24,"Pitt Agri. Center","Pitt","PM2.5",16,35.6412760008938,-77.360126,2,2019
2019-02-24,"West Johnston Co.","Johnston","Ozone",42,35.59095,-78.4622,2,2019
2019-02-24,"West Johnston Co.","Johnston","PM2.5",9,35.59095,-78.4622,2,2019
2019-02-25,"Bryson City","Swain","Ozone",42,35.434767,-83.442133,2,2019
2019-02-25,"Bryson City","Swain","PM2.5",17,35.434767,-83.442133,2,2019
2019-02-25,"Castle Hayne","New Hanover","PM2.5",8,34.364167,-77.838611,2,2019
2019-02-25,"Clemmons Middle","Forsyth","PM2.5",13,36.026,-80.342,2,2019
2019-02-25,"Durham Armory","Durham","Ozone",42,36.0329550008979,-78.904037,2,2019
2019-02-25,"Durham Armory","Durham","PM2.5",22,36.0329550008979,-78.904037,2,2019
2019-02-25,"Frying Pan Mountain","Haywood","Ozone",44,35.379167,-82.7925,2,2019
2019-02-25,"Garinger High School","Mecklenburg","Ozone",41,35.2401000008895,-80.785683,2,2019
2019-02-25,"Garinger High School","Mecklenburg","PM2.5",10,35.2401000008895,-80.785683,2,2019
2019-02-25,"Hattie Avenue","Forsyth","PM2.5",12,36.110693332,-80.2264378,2,2019
2019-02-25,"Leggett","Edgecombe","Ozone",43,35.988278,-77.5843,2,2019
2019-02-25,"Leggett","Edgecombe","PM2.5",0,35.988278,-77.5843,2,2019
2019-02-25,"Linville Falls","Avery","Ozone",42,35.972347,-81.933072,2,2019
2019-02-25,"Mendenhall School","Guilford","Ozone",43,36.1090060008986,-79.802314,2,2019
2019-02-25,"Mendenhall School","Guilford","PM2.5",4,36.1090060008986,-79.802314,2,2019
2019-02-25,"Millbrook School","Wake","Ozone",44,35.856111,-78.574167,2,2019
2019-02-25,"Millbrook School","Wake","PM2.5",18.5,35.856111,-78.574167,2,2019
2019-02-25,"Pitt Agri. Center","Pitt","PM2.5",7,35.6412760008938,-77.360126,2,2019
2019-02-25,"West Johnston Co.","Johnston","Ozone",44,35.59095,-78.4622,2,2019
2019-02-25,"West Johnston Co.","Johnston","PM2.5",10,35.59095,-78.4622,2,2019
2019-02-26,"Bryson City","Swain","PM2.5",35,35.434767,-83.442133,2,2019
2019-02-26,"Castle Hayne","New Hanover","Ozone",44,34.364167,-77.838611,2,2019
2019-02-26,"Castle Hayne","New Hanover","PM2.5",13,34.364167,-77.838611,2,2019
2019-02-26,"Clemmons Middle","Forsyth","PM2.5",27,36.026,-80.342,2,2019
2019-02-26,"Durham Armory","Durham","Ozone",39,36.0329550008979,-78.904037,2,2019
2019-02-26,"Durham Armory","Durham","PM2.5",38.5,36.0329550008979,-78.904037,2,2019
2019-02-26,"Frying Pan Mountain","Haywood","Ozone",45,35.379167,-82.7925,2,2019
2019-02-26,"Frying Pan Mountain","Haywood","PM2.5",11,35.379167,-82.7925,2,2019
2019-02-26,"Garinger High School","Mecklenburg","Ozone",43,35.2401000008895,-80.785683,2,2019
2019-02-26,"Garinger High School","Mecklenburg","PM2.5",31,35.2401000008895,-80.785683,2,2019
2019-02-26,"Hattie Avenue","Forsyth","PM2.5",28.5,36.110693332,-80.2264378,2,2019
2019-02-26,"Leggett","Edgecombe","Ozone",45,35.988278,-77.5843,2,2019
2019-02-26,"Leggett","Edgecombe","PM2.5",9,35.988278,-77.5843,2,2019
2019-02-26,"Linville Falls","Avery","Ozone",44,35.972347,-81.933072,2,2019
2019-02-26,"Linville Falls","Avery","PM2.5",11,35.972347,-81.933072,2,2019
2019-02-26,"Mendenhall School","Guilford","Ozone",44,36.1090060008986,-79.802314,2,2019
2019-02-26,"Mendenhall School","Guilford","PM2.5",19,36.1090060008986,-79.802314,2,2019
2019-02-26,"Millbrook School","Wake","Ozone",41,35.856111,-78.574167,2,2019
2019-02-26,"Millbrook School","Wake","PM2.5",37,35.856111,-78.574167,2,2019
2019-02-26,"Pitt Agri. Center","Pitt","PM2.5",26,35.6412760008938,-77.360126,2,2019
2019-02-26,"West Johnston Co.","Johnston","PM2.5",22,35.59095,-78.4622,2,2019
2019-02-27,"Bryson City","Swain","Ozone",42,35.434767,-83.442133,2,2019
2019-02-27,"Bryson City","Swain","PM2.5",43,35.434767,-83.442133,2,2019
2019-02-27,"Castle Hayne","New Hanover","Ozone",41,34.364167,-77.838611,2,2019
2019-02-27,"Castle Hayne","New Hanover","PM2.5",5,34.364167,-77.838611,2,2019
2019-02-27,"Clemmons Middle","Forsyth","PM2.5",59,36.026,-80.342,2,2019
2019-02-27,"Durham Armory","Durham","Ozone",26,36.0329550008979,-78.904037,2,2019
2019-02-27,"Durham Armory","Durham","PM2.5",56,36.0329550008979,-78.904037,2,2019
2019-02-27,"Frying Pan Mountain","Haywood","Ozone",44,35.379167,-82.7925,2,2019
2019-02-27,"Garinger High School","Mecklenburg","Ozone",20,35.2401000008895,-80.785683,2,2019
2019-02-27,"Garinger High School","Mecklenburg","PM2.5",55,35.2401000008895,-80.785683,2,2019
2019-02-27,"Hattie Avenue","Forsyth","PM2.5",44,36.110693332,-80.2264378,2,2019
2019-02-27,"Leggett","Edgecombe","Ozone",22,35.988278,-77.5843,2,2019
2019-02-27,"Leggett","Edgecombe","PM2.5",27,35.988278,-77.5843,2,2019
2019-02-27,"Linville Falls","Avery","Ozone",41,35.972347,-81.933072,2,2019
2019-02-27,"Mendenhall School","Guilford","Ozone",28,36.1090060008986,-79.802314,2,2019
2019-02-27,"Mendenhall School","Guilford","PM2.5",33,36.1090060008986,-79.802314,2,2019
2019-02-27,"Millbrook School","Wake","Ozone",21,35.856111,-78.574167,2,2019
2019-02-27,"Millbrook School","Wake","PM2.5",57,35.856111,-78.574167,2,2019
2019-02-27,"Pitt Agri. Center","Pitt","Ozone",29,35.6412760008938,-77.360126,2,2019
2019-02-27,"Pitt Agri. Center","Pitt","PM2.5",37,35.6412760008938,-77.360126,2,2019
2019-02-27,"West Johnston Co.","Johnston","PM2.5",35,35.59095,-78.4622,2,2019
2019-02-28,"Bryson City","Swain","Ozone",21,35.434767,-83.442133,2,2019
2019-02-28,"Bryson City","Swain","PM2.5",55,35.434767,-83.442133,2,2019
2019-02-28,"Castle Hayne","New Hanover","Ozone",39,34.364167,-77.838611,2,2019
2019-02-28,"Castle Hayne","New Hanover","PM2.5",33,34.364167,-77.838611,2,2019
2019-02-28,"Clemmons Middle","Forsyth","Ozone",41,36.026,-80.342,2,2019
2019-02-28,"Clemmons Middle","Forsyth","PM2.5",59,36.026,-80.342,2,2019
2019-02-28,"Durham Armory","Durham","Ozone",36,36.0329550008979,-78.904037,2,2019
2019-02-28,"Durham Armory","Durham","PM2.5",58,36.0329550008979,-78.904037,2,2019
2019-02-28,"Frying Pan Mountain","Haywood","Ozone",44,35.379167,-82.7925,2,2019
2019-02-28,"Garinger High School","Mecklenburg","Ozone",28,35.2401000008895,-80.785683,2,2019
2019-02-28,"Garinger High School","Mecklenburg","PM2.5",52,35.2401000008895,-80.785683,2,2019
2019-02-28,"Hattie Avenue","Forsyth","PM2.5",45,36.110693332,-80.2264378,2,2019
2019-02-28,"Leggett","Edgecombe","Ozone",37,35.988278,-77.5843,2,2019
2019-02-28,"Leggett","Edgecombe","PM2.5",45,35.988278,-77.5843,2,2019
2019-02-28,"Linville Falls","Avery","Ozone",43,35.972347,-81.933072,2,2019
2019-02-28,"Mendenhall School","Guilford","Ozone",44,36.1090060008986,-79.802314,2,2019
2019-02-28,"Mendenhall School","Guilford","PM2.5",44,36.1090060008986,-79.802314,2,2019
2019-02-28,"Millbrook School","Wake","Ozone",34,35.856111,-78.574167,2,2019
2019-02-28,"Millbrook School","Wake","PM2.5",59.5,35.856111,-78.574167,2,2019
2019-02-28,"Pitt Agri. Center","Pitt","Ozone",38,35.6412760008938,-77.360126,2,2019
2019-02-28,"Pitt Agri. Center","Pitt","PM2.5",37,35.6412760008938,-77.360126,2,2019
2019-02-28,"West Johnston Co.","Johnston","PM2.5",49,35.59095,-78.4622,2,2019
2019-03-01,"Bryson City","Swain","Ozone",19,35.434767,-83.442133,3,2019
2019-03-01,"Bryson City","Swain","PM2.5",54,35.434767,-83.442133,3,2019
2019-03-01,"Castle Hayne","New Hanover","Ozone",36,34.364167,-77.838611,3,2019
2019-03-01,"Castle Hayne","New Hanover","PM2.5",23,34.364167,-77.838611,3,2019
2019-03-01,"Clemmons Middle","Forsyth","Ozone",22,36.026,-80.342,3,2019
2019-03-01,"Clemmons Middle","Forsyth","PM2.5",33,36.026,-80.342,3,2019
2019-03-01,"Durham Armory","Durham","Ozone",25,36.0329550008979,-78.904037,3,2019
2019-03-01,"Durham Armory","Durham","PM2.5",36,36.0329550008979,-78.904037,3,2019
2019-03-01,"Frying Pan Mountain","Haywood","Ozone",39,35.379167,-82.7925,3,2019
2019-03-01,"Garinger High School","Mecklenburg","Ozone",19,35.2401000008895,-80.785683,3,2019
2019-03-01,"Garinger High School","Mecklenburg","PM2.5",26.6666666666667,35.2401000008895,-80.785683,3,2019
2019-03-01,"Hattie Avenue","Forsyth","Ozone",25,36.110693332,-80.2264378,3,2019
2019-03-01,"Hattie Avenue","Forsyth","PM2.5",19,36.110693332,-80.2264378,3,2019
2019-03-01,"Leggett","Edgecombe","Ozone",26,35.988278,-77.5843,3,2019
2019-03-01,"Leggett","Edgecombe","PM2.5",22,35.988278,-77.5843,3,2019
2019-03-01,"Linville Falls","Avery","Ozone",25,35.972347,-81.933072,3,2019
2019-03-01,"Mendenhall School","Guilford","Ozone",26,36.1090060008986,-79.802314,3,2019
2019-03-01,"Mendenhall School","Guilford","PM2.5",15,36.1090060008986,-79.802314,3,2019
2019-03-01,"Millbrook School","Wake","Ozone",25,35.856111,-78.574167,3,2019
2019-03-01,"Millbrook School","Wake","PM2.5",40.6666666666667,35.856111,-78.574167,3,2019
2019-03-01,"Pitt Agri. Center","Pitt","Ozone",28,35.6412760008938,-77.360126,3,2019
2019-03-01,"Pitt Agri. Center","Pitt","PM2.5",27,35.6412760008938,-77.360126,3,2019
2019-03-01,"West Johnston Co.","Johnston","Ozone",25,35.59095,-78.4622,3,2019
2019-03-01,"West Johnston Co.","Johnston","PM2.5",33,35.59095,-78.4622,3,2019
2019-03-02,"Bryson City","Swain","Ozone",31,35.434767,-83.442133,3,2019
2019-03-02,"Bryson City","Swain","PM2.5",21,35.434767,-83.442133,3,2019
2019-03-02,"Castle Hayne","New Hanover","Ozone",26,34.364167,-77.838611,3,2019
2019-03-02,"Castle Hayne","New Hanover","PM2.5",13,34.364167,-77.838611,3,2019
2019-03-02,"Clemmons Middle","Forsyth","Ozone",29,36.026,-80.342,3,2019
2019-03-02,"Clemmons Middle","Forsyth","PM2.5",33,36.026,-80.342,3,2019
2019-03-02,"Durham Armory","Durham","Ozone",33,36.0329550008979,-78.904037,3,2019
2019-03-02,"Durham Armory","Durham","PM2.5",27,36.0329550008979,-78.904037,3,2019
2019-03-02,"Frying Pan Mountain","Haywood","Ozone",41,35.379167,-82.7925,3,2019
2019-03-02,"Garinger High School","Mecklenburg","Ozone",25,35.2401000008895,-80.785683,3,2019
2019-03-02,"Garinger High School","Mecklenburg","PM2.5",22,35.2401000008895,-80.785683,3,2019
2019-03-02,"Hattie Avenue","Forsyth","Ozone",30,36.110693332,-80.2264378,3,2019
2019-03-02,"Hattie Avenue","Forsyth","PM2.5",21,36.110693332,-80.2264378,3,2019
2019-03-02,"Leggett","Edgecombe","Ozone",28,35.988278,-77.5843,3,2019
2019-03-02,"Leggett","Edgecombe","PM2.5",6,35.988278,-77.5843,3,2019
2019-03-02,"Linville Falls","Avery","Ozone",34,35.972347,-81.933072,3,2019
2019-03-02,"Mendenhall School","Guilford","Ozone",37,36.1090060008986,-79.802314,3,2019
2019-03-02,"Mendenhall School","Guilford","PM2.5",13,36.1090060008986,-79.802314,3,2019
2019-03-02,"Millbrook School","Wake","Ozone",33,35.856111,-78.574167,3,2019
2019-03-02,"Millbrook School","Wake","PM2.5",23,35.856111,-78.574167,3,2019
2019-03-02,"Pitt Agri. Center","Pitt","Ozone",29,35.6412760008938,-77.360126,3,2019
2019-03-02,"Pitt Agri. Center","Pitt","PM2.5",6,35.6412760008938,-77.360126,3,2019
2019-03-02,"West Johnston Co.","Johnston","Ozone",33,35.59095,-78.4622,3,2019
2019-03-02,"West Johnston Co.","Johnston","PM2.5",10,35.59095,-78.4622,3,2019
2019-03-03,"Bryson City","Swain","Ozone",21,35.434767,-83.442133,3,2019
2019-03-03,"Bryson City","Swain","PM2.5",33,35.434767,-83.442133,3,2019
2019-03-03,"Castle Hayne","New Hanover","Ozone",35,34.364167,-77.838611,3,2019
2019-03-03,"Castle Hayne","New Hanover","PM2.5",16,34.364167,-77.838611,3,2019
2019-03-03,"Clemmons Middle","Forsyth","Ozone",22,36.026,-80.342,3,2019
2019-03-03,"Clemmons Middle","Forsyth","PM2.5",45,36.026,-80.342,3,2019
2019-03-03,"Durham Armory","Durham","Ozone",28,36.0329550008979,-78.904037,3,2019
2019-03-03,"Durham Armory","Durham","PM2.5",42,36.0329550008979,-78.904037,3,2019
2019-03-03,"Frying Pan Mountain","Haywood","Ozone",34,35.379167,-82.7925,3,2019
2019-03-03,"Garinger High School","Mecklenburg","Ozone",14,35.2401000008895,-80.785683,3,2019
2019-03-03,"Garinger High School","Mecklenburg","PM2.5",27,35.2401000008895,-80.785683,3,2019
2019-03-03,"Hattie Avenue","Forsyth","Ozone",21,36.110693332,-80.2264378,3,2019
2019-03-03,"Hattie Avenue","Forsyth","PM2.5",30,36.110693332,-80.2264378,3,2019
2019-03-03,"Leggett","Edgecombe","Ozone",29,35.988278,-77.5843,3,2019
2019-03-03,"Leggett","Edgecombe","PM2.5",24,35.988278,-77.5843,3,2019
2019-03-03,"Linville Falls","Avery","Ozone",25,35.972347,-81.933072,3,2019
2019-03-03,"Mendenhall School","Guilford","Ozone",25,36.1090060008986,-79.802314,3,2019
2019-03-03,"Mendenhall School","Guilford","PM2.5",23,36.1090060008986,-79.802314,3,2019
2019-03-03,"Millbrook School","Wake","Ozone",29,35.856111,-78.574167,3,2019
2019-03-03,"Millbrook School","Wake","PM2.5",44,35.856111,-78.574167,3,2019
2019-03-03,"Pitt Agri. Center","Pitt","Ozone",30,35.6412760008938,-77.360126,3,2019
2019-03-03,"Pitt Agri. Center","Pitt","PM2.5",30,35.6412760008938,-77.360126,3,2019
2019-03-03,"West Johnston Co.","Johnston","Ozone",28,35.59095,-78.4622,3,2019
2019-03-03,"West Johnston Co.","Johnston","PM2.5",27,35.59095,-78.4622,3,2019
2019-03-04,"Bryson City","Swain","Ozone",37,35.434767,-83.442133,3,2019
2019-03-04,"Bryson City","Swain","PM2.5",24,35.434767,-83.442133,3,2019
2019-03-04,"Castle Hayne","New Hanover","Ozone",28,34.364167,-77.838611,3,2019
2019-03-04,"Castle Hayne","New Hanover","PM2.5",18,34.364167,-77.838611,3,2019
2019-03-04,"Clemmons Middle","Forsyth","Ozone",39,36.026,-80.342,3,2019
2019-03-04,"Clemmons Middle","Forsyth","PM2.5",22,36.026,-80.342,3,2019
2019-03-04,"Durham Armory","Durham","Ozone",41,36.0329550008979,-78.904037,3,2019
2019-03-04,"Durham Armory","Durham","PM2.5",35.5,36.0329550008979,-78.904037,3,2019
2019-03-04,"Frying Pan Mountain","Haywood","Ozone",38,35.379167,-82.7925,3,2019
2019-03-04,"Garinger High School","Mecklenburg","Ozone",36,35.2401000008895,-80.785683,3,2019
2019-03-04,"Garinger High School","Mecklenburg","PM2.5",22,35.2401000008895,-80.785683,3,2019
2019-03-04,"Hattie Avenue","Forsyth","Ozone",39,36.110693332,-80.2264378,3,2019
2019-03-04,"Hattie Avenue","Forsyth","PM2.5",19.5,36.110693332,-80.2264378,3,2019
2019-03-04,"Leggett","Edgecombe","Ozone",34,35.988278,-77.5843,3,2019
2019-03-04,"Leggett","Edgecombe","PM2.5",26,35.988278,-77.5843,3,2019
2019-03-04,"Linville Falls","Avery","Ozone",38,35.972347,-81.933072,3,2019
2019-03-04,"Mendenhall School","Guilford","Ozone",40,36.1090060008986,-79.802314,3,2019
2019-03-04,"Mendenhall School","Guilford","PM2.5",21,36.1090060008986,-79.802314,3,2019
2019-03-04,"Millbrook School","Wake","Ozone",40,35.856111,-78.574167,3,2019
2019-03-04,"Millbrook School","Wake","PM2.5",25.5,35.856111,-78.574167,3,2019
2019-03-04,"Pitt Agri. Center","Pitt","Ozone",34,35.6412760008938,-77.360126,3,2019
2019-03-04,"Pitt Agri. Center","Pitt","PM2.5",32,35.6412760008938,-77.360126,3,2019
2019-03-04,"West Johnston Co.","Johnston","Ozone",33,35.59095,-78.4622,3,2019
2019-03-04,"West Johnston Co.","Johnston","PM2.5",25,35.59095,-78.4622,3,2019
2019-03-05,"Bryson City","Swain","Ozone",42,35.434767,-83.442133,3,2019
2019-03-05,"Bryson City","Swain","PM2.5",25,35.434767,-83.442133,3,2019
2019-03-05,"Castle Hayne","New Hanover","Ozone",31,34.364167,-77.838611,3,2019
2019-03-05,"Castle Hayne","New Hanover","PM2.5",22,34.364167,-77.838611,3,2019
2019-03-05,"Clemmons Middle","Forsyth","Ozone",40,36.026,-80.342,3,2019
2019-03-05,"Clemmons Middle","Forsyth","PM2.5",26,36.026,-80.342,3,2019
2019-03-05,"Durham Armory","Durham","Ozone",37,36.0329550008979,-78.904037,3,2019
2019-03-05,"Durham Armory","Durham","PM2.5",36,36.0329550008979,-78.904037,3,2019
2019-03-05,"Frying Pan Mountain","Haywood","Ozone",42,35.379167,-82.7925,3,2019
2019-03-05,"Garinger High School","Mecklenburg","Ozone",38,35.2401000008895,-80.785683,3,2019
